Date,Adj Close,Close,High,Low,Open,Volume,50 period SMA,100 period SMA,200 period SMA,14 period RSI,BB_UPPER,BB_MIDDLE,BB_LOWER,MACD,SIGNAL
2014-02-12 00:00:00+00:00,169.1890106201172,186.9581756591797,187.8725128173828,184.5580596923828,184.69520568847656,9828890,,,,36.72002901036049,204.17986684310637,192.30074310302734,180.42161936294832,-2.6356565573355226,-2.2033263297350305
2014-02-13 00:00:00+00:00,167.01699829101562,184.5580596923828,187.186767578125,184.02088928222656,187.186767578125,8657303,,,,32.91002909097155,202.72189550222743,191.40069656372071,180.079497625214,-2.7141258267843966,-2.3055672327336874
2014-02-14 00:00:00+00:00,170.0474395751953,187.90679931640625,188.3525390625,184.69520568847656,185.58668518066406,9218744,,,,41.9588464841044,200.874630503259,190.68408813476563,180.49354576627226,-2.4961261049526513,-2.3437031787048803
2014-02-17 00:00:00+00:00,168.03060913085938,185.67811584472656,187.89537048339844,184.47805786132812,186.90103149414062,9058505,,,,38.26027511203972,199.69214421040772,190.02748260498046,180.3628209995532,-2.4628354320005315,-2.367541716938931
2014-02-18 00:00:00+00:00,168.20645141601562,185.87240600585938,186.94674682617188,184.48948669433594,184.48948669433594,5741275,,,,38.767012573374146,198.65506226871315,189.45716705322266,180.25927183773217,-2.393873970557337,-2.3728103048557756
2014-02-19 00:00:00+00:00,168.02024841308594,185.66668701171875,187.43820190429688,185.15237426757812,185.83811950683594,6130140,,,,38.40755859857761,196.8130951930414,188.76913146972657,180.72516774641176,-2.3278379666468823,-2.3638129173948315
2014-02-20 00:00:00+00:00,166.61363220214844,184.11231994628906,185.99813842773438,183.5751495361328,185.4495391845703,8041497,,,,35.7130949978704,195.12830478606136,188.0793815612793,181.03045833649722,-2.366797767328876,-2.364410042404156
2014-02-21 00:00:00+00:00,167.86509704589844,185.49525451660156,186.5238800048828,184.1466064453125,184.48948669433594,6256274,,,,39.76218613785126,192.65655535708228,187.43763427734376,182.21871319760524,-2.265197809422091,-2.3445634738367183
2014-02-24 00:00:00+00:00,168.0409393310547,185.68954467773438,186.2838592529297,184.07803344726562,184.70663452148438,6800627,,,,40.33080215973324,191.7183548437818,187.08561630249022,182.45287776119864,-2.144875245273141,-2.304619191241666
2014-02-25 00:00:00+00:00,167.66860961914062,185.27809143066406,186.5238800048828,184.59234619140625,186.13528442382812,7039336,,,,39.48085714255892,190.41391360404054,186.69359588623047,182.9732781684204,-2.057508154254691,-2.2551904136327714
2014-02-26 00:00:00+00:00,167.69961547851562,185.3123779296875,186.71817016601562,184.75234985351562,185.38095092773438,13608048,,,,39.595095908352874,189.48560839559732,186.39758071899413,183.30955304239095,-1.9628860998059565,-2.1967233335810374
2014-02-28 00:00:00+00:00,165.47592163085938,182.85511779785156,186.3752899169922,181.28932189941406,185.3123779296875,18949872,,,,34.56000610741948,189.40201619883717,186.1112808227539,182.82054544667065,-2.0551849714704247,-2.1684132528035915
2014-03-03 00:00:00+00:00,166.1895751953125,183.6437225341797,184.42091369628906,182.21507263183594,182.889404296875,11635479,,,,37.315010580250586,188.71389154569687,185.79412155151368,182.8743515573305,-2.043110431973247,-2.143350982987824
2014-03-04 00:00:00+00:00,168.16505432128906,185.82669067382812,186.2152862548828,183.4608612060547,183.5522918701172,8997053,,,,44.30487769849956,188.49075570187966,185.70325927734376,182.91576285280786,-1.8415586942510913,-2.08298923883453
2014-03-05 00:00:00+00:00,166.93426513671875,184.4666290283203,186.9810333251953,184.0437469482422,186.42100524902344,11827655,,,,41.22085055936235,188.19341134655727,185.53696517944337,182.88051901232947,-1.7679990451658512,-2.0199884560296915
2014-03-06 00:00:00+00:00,170.1302032470703,187.99822998046875,188.4439697265625,184.99237060546875,185.00379943847656,10172590,,,,50.79820040833875,188.42061280555006,185.59639663696288,182.7721804683757,-1.4160003537804187,-1.8991866262504222
2014-03-07 00:00:00+00:00,179.84217834472656,198.73020935058594,199.7816925048828,188.58111572265625,188.58111572265625,33597187,,,,67.90971664763156,192.73117366275247,186.20842742919922,179.68568119564597,-0.2893250131068328,-1.5772053280930933
2014-03-10 00:00:00+00:00,183.16224670410156,202.3989715576172,206.55918884277344,197.3587188720703,197.747314453125,32869474,,,,71.5520738603979,196.76460803294378,187.0198974609375,177.27518688893122,0.882269881220509,-1.0852993163597435
2014-03-11 00:00:00+00:00,180.94888305664062,199.95314025878906,202.93614196777344,199.34739685058594,202.29611206054688,12780183,,,,66.16068571300686,198.95840777113278,187.62335739135742,176.28830701158205,1.598817294838227,-0.548466416701182
2014-03-12 00:00:00+00:00,180.2455596923828,199.1759490966797,201.8160858154297,198.3302001953125,199.7816925048828,9431389,192.10221771240234,,,64.49762488501929,200.6879420240054,188.37882461547852,176.06970720695165,2.080978227160955,-0.022569982084025574
2014-03-13 00:00:00+00:00,181.94178771972656,201.0503387451172,204.52479553222656,199.94171142578125,200.01028442382812,17221827,192.05992980957032,,,66.67340868765854,202.60388774420377,189.08343276977538,175.562977795347,2.5816263679492977,0.4982752349237129
2014-03-14 00:00:00+00:00,183.3070526123047,202.55899047851562,203.42759704589844,198.65020751953125,199.7816925048828,16540547,192.11090393066405,,,68.35447350442642,204.58861767317183,189.98347930908204,175.37834094499226,3.0625709611071557,1.0111390648561964
2014-03-18 00:00:00+00:00,185.43768310546875,204.91339111328125,207.73638916015625,203.32473754882812,203.32473754882812,19034847,192.25811157226562,,,70.82757609441111,206.84269639749914,190.83380889892578,174.82492140035242,3.5891610406709447,1.526747227830018
2014-03-19 00:00:00+00:00,186.7926025390625,206.41061401367188,207.9878387451172,204.6390838623047,205.724853515625,16376397,192.4777801513672,,,72.30958252624964,209.111236925019,191.87043380737305,174.6296306897271,4.0783391944553955,2.037068604497204
2014-03-20 00:00:00+00:00,187.41317749023438,207.0963592529297,207.43923950195312,205.30198669433594,206.09059143066406,29711945,192.76990936279296,,,72.98647525851209,211.2000672698251,192.93163146972657,174.66319566962804,4.468908153772674,2.5234387890109247
2014-03-21 00:00:00+00:00,183.2346649169922,202.47897338867188,208.7764434814453,201.6446533203125,207.32493591308594,22050970,192.93791778564454,,,61.99695447384029,212.1798212734223,193.77224578857422,175.36467030372614,4.360080208220438,2.890768447196243
2014-03-24 00:00:00+00:00,187.28907775878906,206.95921325683594,207.72496032714844,203.6904754638672,203.72476196289062,28815466,193.18798797607423,,,67.16332262768535,213.63113188212398,194.91459045410156,176.19804902607913,4.578318811338818,3.2282795302478635
2014-03-25 00:00:00+00:00,181.89007568359375,200.99319458007812,201.7246551513672,199.43882751464844,200.92462158203125,31299573,193.28467864990233,,,56.205721205025284,214.04379924488074,195.6894874572754,177.33517566967004,4.226183736406,3.4278608493818052
2014-03-26 00:00:00+00:00,184.3516845703125,203.7133331298828,206.39918518066406,201.4160614013672,201.4389190673828,13811011,193.334052734375,,,59.45378634775294,214.64512092798836,196.5906768798828,178.53623283177726,4.116936636849971,3.5656762708773377
2014-03-27 00:00:00+00:00,186.3271942138672,205.89630126953125,206.8449249267578,203.91905212402344,204.5476531982422,55407935,193.4220571899414,,,61.89618666815128,215.30707674854517,197.62158737182617,179.93609799510716,4.156911623887851,3.6839235226928264
2014-03-28 00:00:00+00:00,189.5127716064453,209.41647338867188,210.28509521484375,205.724853515625,205.724853515625,18667646,193.5624072265625,,,65.50469504213041,216.2638420341518,198.8267921447754,181.389742255399,4.419215783519917,3.8309821551516037
2014-03-31 00:00:00+00:00,192.5329132080078,212.75379943847656,214.8224639892578,208.74215698242188,209.4393310546875,18751896,193.76630340576173,,,68.54596559515466,217.107757133073,200.32172622680665,183.5356953205403,4.838407598038856,4.032467441345248
2014-04-01 00:00:00+00:00,194.98419189453125,215.46250915527344,216.0111083984375,212.42234802246094,213.953857421875,15640608,194.03077423095704,,,70.79646548646153,218.06247214590218,201.91266555786132,185.76285896982046,5.326102788487162,4.291194713780807
2014-04-02 00:00:00+00:00,198.21116638183594,219.0283966064453,219.8970184326172,214.4338836669922,216.0111083984375,26780181,194.43513763427734,,,73.4859472513914,219.58556939375387,203.5727508544922,187.55993231523053,5.929941478566917,4.6189442724697605
2014-04-03 00:00:00+00:00,197.06309509277344,217.759765625,220.11416625976562,214.95962524414062,218.70838928222656,26550895,194.84475860595703,,,70.98139508210163,219.73789804339307,205.23740768432617,190.73691732525927,6.234778886799887,4.942111357619999
2014-04-04 00:00:00+00:00,195.3254852294922,215.83966064453125,217.89691162109375,215.2224884033203,217.61119079589844,12513877,195.17300384521485,,,67.24575518424062,219.40458910445628,206.6294792175293,193.85436933060234,6.2501900714327405,5.203727205482663
2014-04-07 00:00:00+00:00,195.30482482910156,215.81680297851562,218.28550720214844,213.57669067382812,215.7825164794922,12905249,195.53119354248048,,,67.20041492270556,220.3198369313009,207.4838088989258,194.64778086655068,6.189161255152072,5.400814078757825
2014-04-09 00:00:00+00:00,199.0282440185547,219.93130493164062,220.9713592529297,216.5025634765625,217.15402221679688,13438946,195.96321563720704,,,70.9918934533367,222.09737248459132,208.36042556762695,194.62347865066258,6.39735671657084,5.600122657564674
2014-04-10 00:00:00+00:00,200.45556640625,221.50852966308594,222.61715698242188,219.94273376464844,220.51419067382812,10649501,196.53878814697265,,,72.31311409819736,223.76741494366541,209.4381950378418,195.1089751320182,6.612745270534816,5.8026472218155885
2014-04-11 00:00:00+00:00,197.29061889648438,218.01119995117188,221.9656982421875,217.29116821289062,219.96559143066406,11691621,197.03664215087892,,,65.21959489623501,224.34039391456622,210.3799575805664,196.4195212465666,6.4282735394230315,5.9277725059265
2014-04-15 00:00:00+00:00,196.3287353515625,216.9482879638672,218.068359375,214.09100341796875,217.15402221679688,9264526,197.55095428466797,,,63.19077372531886,224.70228841116716,211.17485504150392,197.64742167184068,6.1259919762062225,5.967416405201181
2014-04-16 00:00:00+00:00,194.7152557373047,215.16534423828125,219.21127319335938,214.4338836669922,216.35397338867188,12381278,198.08263885498047,,,59.82875116611672,224.8068267017394,211.8051727294922,198.803518757245,5.677609613168471,5.909455040690594
2014-04-17 00:00:00+00:00,198.3973388671875,219.234130859375,219.85130310058594,215.73680114746094,216.0111083984375,7845800,198.66758331298828,,,64.47396444249884,225.50210956617468,212.52120971679688,199.54030986741907,5.585071727272805,5.8445783725411875
2014-04-21 00:00:00+00:00,198.500732421875,219.34841918945312,221.71424865722656,218.54837036132812,221.71424865722656,11817203,199.3016729736328,,,64.59779911024086,226.15631271654652,213.16809997558593,200.17988723462534,5.457982464063946,5.767259185634436
2014-04-22 00:00:00+00:00,200.18666076660156,221.21136474609375,226.01161193847656,218.54837036132812,219.43984985351562,19331824,199.9700500488281,,,66.63914070527815,227.0060632535736,213.87385025024415,200.7416372469147,5.444367780737281,5.7026809011729505
2014-04-23 00:00:00+00:00,200.0625457763672,221.07421875,224.4686737060547,220.4113311767578,221.49710083007812,15288495,200.65534240722656,,,66.33589012728474,227.14843259179935,214.80361251831056,202.45879244482177,5.360719354986941,5.634288588985584
2014-04-24 00:00:00+00:00,200.0625457763672,221.07421875,221.07421875,221.07421875,221.07421875,0,201.34703491210936,,,66.33589012728474,227.5767045515137,215.50936279296874,203.4420210344238,5.23406969717945,5.554244807862148
2014-04-25 00:00:00+00:00,196.15293884277344,216.75399780273438,221.49710083007812,216.23968505859375,221.26852416992188,13252156,201.95872344970704,,,56.87959652269361,226.24577845883033,216.29740295410156,206.34902744937278,4.731334504048931,5.38966274255589
2014-04-28 00:00:00+00:00,195.48065185546875,216.0111083984375,218.5255126953125,215.17677307128906,217.10830688476562,16610579,202.52126678466797,,,55.41669235679728,224.9158398717927,216.91229171752929,208.90874356326586,4.224392009965726,5.156608590890719
2014-04-29 00:00:00+00:00,194.50839233398438,214.936767578125,217.55404663085938,214.41102600097656,216.25111389160156,8396497,203.13867004394533,,,53.28243857730151,223.56675713340888,217.36431503295898,211.16187293250908,3.693534924516058,4.863993852445732
2014-04-30 00:00:00+00:00,193.57754516601562,213.90814208984375,219.43984985351562,212.3766326904297,215.75965881347656,14391181,203.6776693725586,,,51.2473795549088,222.8304743312744,217.5888984680176,212.3473226047608,3.153621235914869,4.521919324304411
2014-05-02 00:00:00+00:00,191.9847412109375,212.14804077148438,216.55970764160156,211.66802978515625,214.86819458007812,9070553,204.22946899414063,,,47.877680697340125,222.9233778752677,217.55861053466796,212.19384319406822,2.5545028338754037,4.12843602176917
2014-05-05 00:00:00+00:00,195.86331176757812,216.43397521972656,219.0969696044922,211.43943786621094,211.43943786621094,15199246,204.80001251220702,,,55.54332923320589,222.90926758362744,217.60718383789063,212.30510009215382,2.3973628422161255,3.7822213827266156
2014-05-06 00:00:00+00:00,199.27647399902344,220.2056121826172,221.03993225097656,216.593994140625,216.6739959716797,12392211,205.49056243896484,,,60.98163124366073,223.05990329849,217.66604461669922,212.27218593490844,2.54735902727748,3.535248909849448
2014-05-07 00:00:00+00:00,198.7593536376953,219.63414001464844,222.0457000732422,218.76553344726562,219.46270751953125,10571569,206.16579711914062,,,59.78821523566349,223.225139163318,217.75976333618163,212.29438750904527,2.5903128527909587,3.346261697343589
2014-05-08 00:00:00+00:00,198.64556884765625,219.5084228515625,221.74853515625,217.32545471191406,220.14845275878906,11949181,206.8426318359375,,,59.51229491193697,223.3834434375505,217.9432014465332,212.5029594555159,2.5844241364696643,3.193894184463086
2014-05-09 00:00:00+00:00,206.36134338378906,228.03457641601562,228.35459899902344,218.47979736328125,218.47979736328125,18452114,207.72107696533203,,,69.71892986614044,225.51915611069523,218.5540901184082,211.58902412612116,3.2297207790364837,3.2010595034043154
2014-05-12 00:00:00+00:00,212.7946319580078,235.1435089111328,239.78375244140625,227.2345428466797,227.4174041748047,30847764,208.71404205322267,,,75.30812649032167,229.49387640914017,219.3147003173828,209.13552422562543,4.2649670251420275,3.4138410083826014
2014-05-13 00:00:00+00:00,219.9726104736328,243.07534790039062,244.30970764160156,236.46929931640625,237.72650146484375,26863271,209.86175811767578,,,79.79033002169179,235.1091142679364,220.39304122924804,205.67696819055968,5.659551844015368,3.8629831765742604
2014-05-14 00:00:00+00:00,216.2698516845703,238.9837188720703,244.1268310546875,237.9779510498047,243.21250915527344,19375695,210.93587066650392,,,72.48113484248698,238.2791012017714,221.44166717529296,204.60423314881453,6.361556185738294,4.362697779355094
2014-05-15 00:00:00+00:00,217.9040069580078,240.78952026367188,242.2981719970703,237.55506896972656,238.9837188720703,20864719,212.0454135131836,,,73.62928735311314,241.39735469587777,222.63372879028321,203.87010288468866,6.982978147362701,4.88675385375198
2014-05-16 00:00:00+00:00,225.45413208007812,246.69839477539062,261.7848815917969,242.7781982421875,249.17852783203125,52633579,213.3222790527344,,,77.00945196271762,245.46554583478812,224.21038131713868,202.95521679948925,7.861248834878921,5.481652850699676
2014-05-19 00:00:00+00:00,233.97723388671875,256.02459716796875,257.09893798828125,248.44705200195312,249.38424682617188,23797958,214.76989654541015,,,81.12235562442612,251.454707036914,226.04990463256837,200.64510222822275,9.203180903417291,6.225958461966168
2014-05-20 00:00:00+00:00,225.5795135498047,246.83554077148438,258.0704040527344,245.88693237304688,257.8189697265625,22509088,215.9900735473633,,,68.1801591635093,254.23755120893173,227.42426071166992,200.6109702144081,9.417113028703056,6.864189375809493
2014-05-21 00:00:00+00:00,225.27658081054688,246.5041046142578,252.11581420898438,245.44119262695312,246.83554077148438,21991587,217.23082305908204,,,67.76024929491862,256.63048652399686,228.68889770507812,200.7473088861594,9.450971013523542,7.381545703673921
2014-05-22 00:00:00+00:00,229.95590209960938,251.62435913085938,254.5045166015625,247.9441680908203,248.2413330078125,18745180,218.50334564208984,,,70.75666032591936,259.70276315272804,230.2164047241211,200.7300462955142,9.778003015152308,7.860837166207961
2014-05-23 00:00:00+00:00,235.52308654785156,257.7160949707031,258.75616455078125,251.89866638183594,254.08163452148438,16566818,219.6830633544922,,,73.86844259981001,263.6225964409437,232.04849853515626,200.4744006293688,10.408474988629166,8.370364730894922
2014-05-26 00:00:00+00:00,230.14393615722656,251.83009338378906,260.5848083496094,245.72691345214844,258.8704528808594,16073584,220.67168579101562,,,66.50470047461826,265.6944257410504,233.80230331420898,201.91018088736757,10.314499385728169,8.75919166198533
2014-05-27 00:00:00+00:00,227.2716064453125,248.68707275390625,253.27015686035156,245.74977111816406,252.1272430419922,11273379,221.64636444091798,,,62.898958676712446,266.83474149124794,235.43610153198242,204.03746157271692,9.872708381374224,8.981895005919815
2014-05-28 00:00:00+00:00,227.47006225585938,248.9042205810547,252.9501495361328,247.95559692382812,249.06422424316406,11351815,222.64092987060548,207.37157379150392,,63.04802272252789,267.5227768264998,237.1344741821289,206.74617153775802,9.431375532001368,9.071791111154438
2014-05-29 00:00:00+00:00,224.26345825195312,245.39547729492188,249.93284606933594,244.2068328857422,249.7271270751953,27659174,223.52783264160155,207.79388122558595,,58.9280914556992,267.23617413145104,238.7088409423828,210.18150775331458,8.698326469464291,8.997098182804237
2014-05-30 00:00:00+00:00,222.4146728515625,243.3725128173828,249.0870819091797,242.2981719970703,248.01275634765625,17293884,224.34410308837892,208.22750350952148,,56.63041136252432,265.95281262108745,240.27006454467772,214.587316468268,7.8635532576346066,8.770389197740753
2014-06-02 00:00:00+00:00,226.07040405273438,247.37271118164062,248.75564575195312,243.50965881347656,245.66976928710938,8806299,225.1932894897461,208.72570053100586,,59.95539247097105,265.0664270171242,241.81700134277344,218.56757566842265,7.438910686831122,8.504093495531054
2014-06-03 00:00:00+00:00,228.82786560058594,250.3900146484375,251.89866638183594,246.2640838623047,247.62416076660156,10874352,226.0728775024414,209.27532882690429,,62.303037261376964,264.4943928585632,243.32622146606445,222.1580500735657,7.262058549985056,8.255686506401128
2014-06-04 00:00:00+00:00,225.08859252929688,246.29837036132812,251.8529510498047,246.0126495361328,249.76141357421875,8826406,226.8569177246094,209.81341354370116,,57.38960322803926,262.66764407571907,244.65943298339843,226.6512218910778,6.714432140988379,7.947435633298004
2014-06-05 00:00:00+00:00,227.67893981933594,249.1328125,250.27572631835938,243.2696533203125,246.52696228027344,19974435,227.78999450683594,210.36395614624024,,59.75725545414879,259.78239959568623,246.14065246582032,232.49890533595445,6.43490973009682,7.644930452641613
2014-06-06 00:00:00+00:00,234.4681396484375,256.561767578125,258.9847412109375,252.37869262695312,253.1330108642578,29319340,228.78204559326173,210.98501678466798,,65.21310970849848,259.0290007011037,247.56701202392577,236.10502334674783,6.7350533603348595,7.462955034172489
2014-06-09 00:00:00+00:00,234.52035522460938,256.618896484375,258.9161682128906,254.2073516845703,258.2989807128906,13497804,229.89455963134765,211.589619140625,,65.25212333306065,259.1896670527959,248.6407814025879,238.09189575237986,6.898008583237981,7.349965743981726
2014-06-10 00:00:00+00:00,233.61166381835938,255.62457275390625,258.40185546875,251.5443572998047,258.40185546875,15760599,230.93278442382814,212.13341857910157,,63.90868676784962,259.9157067321837,249.26824264526368,238.62077855834363,6.867764694078062,7.253525533998357
2014-06-11 00:00:00+00:00,230.22750854492188,251.92152404785156,256.0131530761719,249.7271270751953,256.0131530761719,15164409,231.85328887939454,212.63767303466796,,59.034058932761795,259.44513502878124,249.91513290405274,240.38513077932427,6.4704596500669425,7.096912357208649
2014-06-12 00:00:00+00:00,228.56671142578125,250.10427856445312,254.52737426757812,247.80702209472656,251.11004638671875,11767348,232.66704498291017,213.11472610473632,,56.746564723080716,258.8887025209729,250.3808708190918,241.87303911721065,5.9405026940162315,6.865630424566119
2014-06-13 00:00:00+00:00,226.0077362060547,247.30413818359375,253.0415802001953,245.201171875,251.51007080078125,14646904,233.3580517578125,213.5621775817871,,53.318224399086105,258.8679523170155,250.41115798950196,241.9543636619884,5.234259701631231,6.539356279974574
2014-06-16 00:00:00+00:00,222.5713653564453,243.5439453125,247.78416442871094,241.64671325683594,247.78416442871094,14371376,233.91968048095703,213.97522735595703,,49.03414094120285,258.34118981594895,249.78712539672853,241.2330609775081,4.321373504947246,6.09575972496414
2014-06-17 00:00:00+00:00,227.71026611328125,249.16709899902344,249.9099884033203,241.86386108398438,241.86386108398438,15824961,234.5224545288086,214.47879608154298,,54.87353845454771,258.3512860662462,249.90370330810546,241.45612054996474,4.005409234954584,5.677689626958484
2014-06-18 00:00:00+00:00,222.84291076660156,243.8411102294922,251.81866455078125,242.44674682617188,248.69850158691406,19212704,235.04408142089844,214.94442001342773,,49.13164685059241,258.5222276575029,249.7705535888672,241.01887952023145,3.287403972385988,5.199632496040559
2014-06-19 00:00:00+00:00,217.69354248046875,238.20652770996094,245.71548461914062,235.80641174316406,245.4983367919922,23126286,235.49141876220702,215.33221130371095,,43.89823123450146,259.2054106143365,249.09966201782225,238.99391342130804,2.2379741159478783,4.607300820018627
2014-06-20 00:00:00+00:00,216.5237274169922,236.9264678955078,239.87518310546875,236.4121551513672,239.0751495361328,12855084,235.91361206054688,215.72240280151368,,42.78329172927361,258.6970830962116,248.0601806640625,237.4232782319134,1.288166624899361,3.943473980991729
2014-06-23 00:00:00+00:00,216.82662963867188,237.25790405273438,238.8465576171875,234.0691680908203,237.04075622558594,14768300,236.26014404296876,216.1116798400879,,43.18565340023963,258.8416770216684,247.33157119750976,235.82146537335117,0.5557728263603678,3.265933750062971
2014-06-24 00:00:00+00:00,221.40151977539062,242.26388549804688,242.93820190429688,238.86941528320312,238.86941528320312,11890148,236.67525115966797,216.60701965332032,,49.01729279571464,258.718018300949,247.0104118347168,235.3028053684846,0.37492554816671486,2.6877321096820226
2014-06-25 00:00:00+00:00,219.5527801513672,240.2409210205078,242.14959716796875,239.58946228027344,241.76100158691406,10564797,237.11984558105468,217.07824386596678,,46.921315707507446,258.6259208601764,246.57724685668944,234.5285728532025,0.06760206600890228,2.1637061009461673
